window_id,has_start,start_idx,start_norm,has_end,end_idx,end_norm
2790,1,15,0.06756756756756757,0,-1,-1.0
2791,0,-1,-1.0,1,217,0.9774774774774775
2792,1,213,0.9594594594594594,1,197,0.8873873873873874
2793,1,193,0.8693693693693694,1,177,0.7972972972972973
2794,1,173,0.7792792792792793,1,157,0.7072072072072072
2795,1,153,0.6891891891891891,1,137,0.6171171171171171
2796,1,133,0.5990990990990991,1,117,0.527027027027027
2797,1,113,0.509009009009009,1,97,0.4369369369369369
2798,1,93,0.4189189189189189,1,77,0.34684684684684686
2799,1,73,0.32882882882882886,1,57,0.25675675675675674
2800,1,53,0.23873873873873874,1,37,0.16666666666666666
2801,1,33,0.14864864864864866,1,17,0.07657657657657657
2802,1,13,0.05855855855855856,0,-1,-1.0
2803,0,-1,-1.0,0,-1,-1.0
2804,0,-1,-1.0,0,-1,-1.0
2805,0,-1,-1.0,0,-1,-1.0
2806,1,219,0.9864864864864865,1,203,0.9144144144144144
2807,1,199,0.8963963963963963,1,183,0.8243243243243243
2808,1,179,0.8063063063063063,1,163,0.7342342342342343
2809,1,159,0.7162162162162162,1,143,0.6441441441441441
2810,1,139,0.6261261261261262,1,123,0.5540540540540541
2811,1,119,0.536036036036036,1,103,0.46396396396396394
2812,1,99,0.44594594594594594,1,83,0.3738738738738739
2813,1,79,0.35585585585585583,1,63,0.28378378378378377
2814,1,59,0.26576576576576577,1,43,0.19369369369369369
2815,1,39,0.17567567567567569,1,23,0.1036036036036036
2816,1,19,0.08558558558558559,1,3,0.013513513513513514
2817,0,-1,-1.0,0,-1,-1.0
2818,0,-1,-1.0,0,-1,-1.0
2819,0,-1,-1.0,1,210,0.9459459459459459
2820,1,44,0.1981981981981982,0,-1,-1.0
2821,1,24,0.10810810810810811,0,-1,-1.0
2822,1,4,0.018018018018018018,0,-1,-1.0
2823,0,-1,-1.0,0,-1,-1.0
2824,0,-1,-1.0,0,-1,-1.0
2825,0,-1,-1.0,0,-1,-1.0
2826,0,-1,-1.0,1,215,0.9684684684684685
2827,1,218,0.9819819819819819,1,195,0.8783783783783784
2828,1,198,0.8918918918918919,1,175,0.7882882882882883
2829,1,178,0.8018018018018018,1,155,0.6981981981981982
2830,1,158,0.7117117117117117,1,135,0.6081081081081081
2831,1,138,0.6216216216216216,1,115,0.5180180180180181
2832,1,118,0.5315315315315315,1,95,0.42792792792792794
2833,1,98,0.44144144144144143,1,75,0.33783783783783783
2834,1,78,0.35135135135135137,1,55,0.24774774774774774
2835,1,58,0.26126126126126126,1,35,0.15765765765765766
2836,1,38,0.17117117117117117,1,15,0.06756756756756757
2837,1,18,0.08108108108108109,1,178,0.8018018018018018
2838,1,181,0.8153153153153153,1,158,0.7117117117117117
2839,1,161,0.7252252252252253,1,138,0.6216216216216216
2840,1,141,0.6351351351351351,1,118,0.5315315315315315
2841,1,121,0.545045045045045,1,98,0.44144144144144143
2842,1,101,0.45495495495495497,1,78,0.35135135135135137
2843,1,81,0.36486486486486486,1,58,0.26126126126126126
2844,1,61,0.2747747747747748,1,38,0.17117117117117117
2845,1,41,0.18468468468468469,1,18,0.08108108108108109
2846,1,21,0.0945945945945946,0,-1,-1.0
2847,1,1,0.0045045045045045045,0,-1,-1.0
2848,0,-1,-1.0,0,-1,-1.0
2849,0,-1,-1.0,0,-1,-1.0
2850,0,-1,-1.0,0,-1,-1.0
2851,0,-1,-1.0,0,-1,-1.0
2852,0,-1,-1.0,1,208,0.9369369369369369
2853,1,46,0.2072072072072072,0,-1,-1.0
2854,1,26,0.11711711711711711,0,-1,-1.0
2855,1,6,0.02702702702702703,1,215,0.9684684684684685
2856,1,219,0.9864864864864865,1,195,0.8783783783783784
2857,1,199,0.8963963963963963,1,175,0.7882882882882883
2858,1,179,0.8063063063063063,1,155,0.6981981981981982
2859,1,159,0.7162162162162162,1,135,0.6081081081081081
2860,1,139,0.6261261261261262,1,115,0.5180180180180181
2861,1,119,0.536036036036036,1,95,0.42792792792792794
2862,1,99,0.44594594594594594,1,75,0.33783783783783783
2863,1,79,0.35585585585585583,1,55,0.24774774774774774
2864,1,59,0.26576576576576577,1,35,0.15765765765765766
2865,1,39,0.17567567567567569,1,15,0.06756756756756757
2866,1,19,0.08558558558558559,0,-1,-1.0
2867,0,-1,-1.0,0,-1,-1.0
2868,0,-1,-1.0,0,-1,-1.0
2869,0,-1,-1.0,0,-1,-1.0
2870,0,-1,-1.0,1,219,0.9864864864864865
2871,0,-1,-1.0,1,199,0.8963963963963963
2872,1,203,0.9144144144144144,1,179,0.8063063063063063
2873,1,183,0.8243243243243243,1,159,0.7162162162162162
2874,1,163,0.7342342342342343,1,139,0.6261261261261262
2875,1,143,0.6441441441441441,1,119,0.536036036036036
2876,1,123,0.5540540540540541,1,99,0.44594594594594594
2877,1,103,0.46396396396396394,1,79,0.35585585585585583
2878,1,83,0.3738738738738739,1,59,0.26576576576576577
2879,1,63,0.28378378378378377,1,39,0.17567567567567569
2880,1,43,0.19369369369369369,1,19,0.08558558558558559
2881,1,23,0.1036036036036036,1,219,0.9864864864864865
2882,1,3,0.013513513513513514,1,199,0.8963963963963963
2883,1,203,0.9144144144144144,1,179,0.8063063063063063
2884,1,183,0.8243243243243243,1,159,0.7162162162162162
2885,1,163,0.7342342342342343,1,139,0.6261261261261262
2886,1,143,0.6441441441441441,1,119,0.536036036036036
2887,1,123,0.5540540540540541,1,99,0.44594594594594594
2888,1,103,0.46396396396396394,1,79,0.35585585585585583
2889,1,83,0.3738738738738739,1,59,0.26576576576576577
2890,1,63,0.28378378378378377,1,39,0.17567567567567569
2891,1,43,0.19369369369369369,1,19,0.08558558558558559
2892,1,23,0.1036036036036036,0,-1,-1.0
2893,1,3,0.013513513513513514,0,-1,-1.0
2894,0,-1,-1.0,0,-1,-1.0
2895,0,-1,-1.0,1,205,0.9234234234234234
2896,1,68,0.3063063063063063,0,-1,-1.0
2897,1,48,0.21621621621621623,0,-1,-1.0
2898,1,28,0.12612612612612611,0,-1,-1.0
2899,1,8,0.036036036036036036,1,205,0.9234234234234234
2900,1,220,0.990990990990991,1,185,0.8333333333333334
2901,1,200,0.9009009009009009,1,165,0.7432432432432432
2902,1,180,0.8108108108108109,1,145,0.6531531531531531
2903,1,160,0.7207207207207207,1,125,0.5630630630630631
2904,1,140,0.6306306306306306,1,105,0.47297297297297297
2905,1,120,0.5405405405405406,1,85,0.38288288288288286
2906,1,100,0.45045045045045046,1,65,0.2927927927927928
2907,1,80,0.36036036036036034,1,45,0.20270270270270271
2908,1,60,0.2702702702702703,1,25,0.11261261261261261
2909,1,40,0.18018018018018017,1,5,0.02252252252252252
2910,1,20,0.09009009009009009,0,-1,-1.0
2911,1,0,0.0,0,-1,-1.0
2912,0,-1,-1.0,0,-1,-1.0
2913,0,-1,-1.0,1,214,0.963963963963964
2914,0,-1,-1.0,1,194,0.8738738738738738
2915,1,209,0.9414414414414415,1,174,0.7837837837837838
2916,1,189,0.8513513513513513,1,154,0.6936936936936937
2917,1,169,0.7612612612612613,1,134,0.6036036036036037
2918,1,149,0.6711711711711712,1,114,0.5135135135135135
2919,1,129,0.581081081081081,1,94,0.42342342342342343
2920,1,109,0.49099099099099097,1,74,0.3333333333333333
2921,1,89,0.4009009009009009,1,54,0.24324324324324326
2922,1,69,0.3108108108108108,1,34,0.15315315315315314
2923,1,49,0.22072072072072071,1,14,0.06306306306306306
2924,1,29,0.13063063063063063,0,-1,-1.0
2925,1,9,0.04054054054054054,0,-1,-1.0
2926,0,-1,-1.0,1,208,0.9369369369369369
2927,0,-1,-1.0,1,188,0.8468468468468469
2928,1,203,0.9144144144144144,1,168,0.7567567567567568
2929,1,183,0.8243243243243243,1,148,0.6666666666666666
2930,1,163,0.7342342342342343,1,128,0.5765765765765766
2931,1,143,0.6441441441441441,1,108,0.4864864864864865
2932,1,123,0.5540540540540541,1,88,0.3963963963963964
2933,1,103,0.46396396396396394,1,68,0.3063063063063063
2934,1,83,0.3738738738738739,1,48,0.21621621621621623
2935,1,63,0.28378378378378377,1,28,0.12612612612612611
2936,1,43,0.19369369369369369,1,8,0.036036036036036036
2937,1,23,0.1036036036036036,0,-1,-1.0
2938,1,3,0.013513513513513514,1,208,0.9369369369369369
2939,0,-1,-1.0,1,188,0.8468468468468469
2940,1,68,0.3063063063063063,0,-1,-1.0
2941,1,48,0.21621621621621623,0,-1,-1.0
2942,1,28,0.12612612612612611,1,215,0.9684684684684685
2943,1,8,0.036036036036036036,1,195,0.8783783783783784
2944,1,210,0.9459459459459459,1,175,0.7882882882882883
2945,1,190,0.8558558558558559,1,155,0.6981981981981982
2946,1,170,0.7657657657657657,1,135,0.6081081081081081
2947,1,150,0.6756756756756757,1,115,0.5180180180180181
2948,1,130,0.5855855855855856,1,95,0.42792792792792794
2949,1,110,0.4954954954954955,1,75,0.33783783783783783
2950,1,90,0.40540540540540543,1,55,0.24774774774774774
2951,1,70,0.3153153153153153,1,35,0.15765765765765766
2952,1,50,0.22522522522522523,1,15,0.06756756756756757
2953,1,30,0.13513513513513514,0,-1,-1.0
2954,1,10,0.04504504504504504,0,-1,-1.0
2955,0,-1,-1.0,0,-1,-1.0
2956,0,-1,-1.0,0,-1,-1.0
2957,0,-1,-1.0,1,220,0.990990990990991
2958,0,-1,-1.0,1,200,0.9009009009009009
2959,1,215,0.9684684684684685,1,180,0.8108108108108109
2960,1,195,0.8783783783783784,1,160,0.7207207207207207
2961,1,175,0.7882882882882883,1,140,0.6306306306306306
2962,1,155,0.6981981981981982,1,120,0.5405405405405406
2963,1,135,0.6081081081081081,1,100,0.45045045045045046
2964,1,115,0.5180180180180181,1,80,0.36036036036036034
2965,1,95,0.42792792792792794,1,60,0.2702702702702703
2966,1,75,0.33783783783783783,1,40,0.18018018018018017
2967,1,55,0.24774774774774774,1,20,0.09009009009009009
2968,1,35,0.15765765765765766,1,0,0.0
2969,1,15,0.06756756756756757,1,194,0.8738738738738738
2970,1,209,0.9414414414414415,1,174,0.7837837837837838
2971,1,189,0.8513513513513513,1,154,0.6936936936936937
2972,1,169,0.7612612612612613,1,134,0.6036036036036037
2973,1,149,0.6711711711711712,1,114,0.5135135135135135
2974,1,129,0.581081081081081,1,94,0.42342342342342343
2975,1,109,0.49099099099099097,1,74,0.3333333333333333
2976,1,89,0.4009009009009009,1,54,0.24324324324324326
2977,1,69,0.3108108108108108,1,34,0.15315315315315314
2978,1,49,0.22072072072072071,1,14,0.06306306306306306
2979,1,29,0.13063063063063063,0,-1,-1.0
2980,1,9,0.04054054054054054,0,-1,-1.0
2981,0,-1,-1.0,0,-1,-1.0
2982,0,-1,-1.0,0,-1,-1.0
2983,0,-1,-1.0,0,-1,-1.0
2984,0,-1,-1.0,0,-1,-1.0
2985,0,-1,-1.0,1,206,0.9279279279279279
2986,0,-1,-1.0,1,186,0.8378378378378378
2987,1,54,0.24324324324324326,0,-1,-1.0
2988,1,34,0.15315315315315314,0,-1,-1.0
2989,1,14,0.06306306306306306,0,-1,-1.0
2990,0,-1,-1.0,0,-1,-1.0
2991,0,-1,-1.0,0,-1,-1.0
2992,0,-1,-1.0,1,205,0.9234234234234234
2993,1,213,0.9594594594594594,1,185,0.8333333333333334
2994,1,193,0.8693693693693694,1,165,0.7432432432432432
2995,1,173,0.7792792792792793,1,145,0.6531531531531531
2996,1,153,0.6891891891891891,1,125,0.5630630630630631
2997,1,133,0.5990990990990991,1,105,0.47297297297297297
2998,1,113,0.509009009009009,1,85,0.38288288288288286
2999,1,93,0.4189189189189189,1,65,0.2927927927927928
3000,1,73,0.32882882882882886,1,45,0.20270270270270271
3001,1,53,0.23873873873873874,1,25,0.11261261261261261
3002,1,33,0.14864864864864866,1,5,0.02252252252252252
3003,1,13,0.05855855855855856,0,-1,-1.0
3004,0,-1,-1.0,1,218,0.9819819819819819
3005,0,-1,-1.0,1,198,0.8918918918918919
3006,1,206,0.9279279279279279,1,178,0.8018018018018018
3007,1,186,0.8378378378378378,1,158,0.7117117117117117
3008,1,166,0.7477477477477478,1,138,0.6216216216216216
3009,1,146,0.6576576576576577,1,118,0.5315315315315315
3010,1,126,0.5675675675675675,1,98,0.44144144144144143
3011,1,106,0.4774774774774775,1,78,0.35135135135135137
3012,1,86,0.38738738738738737,1,58,0.26126126126126126
3013,1,66,0.2972972972972973,1,38,0.17117117117117117
3014,1,46,0.2072072072072072,1,18,0.08108108108108109
3015,1,26,0.11711711711711711,0,-1,-1.0
3016,1,6,0.02702702702702703,0,-1,-1.0
3017,0,-1,-1.0,1,211,0.9504504504504504
3018,1,54,0.24324324324324326,0,-1,-1.0
3019,1,34,0.15315315315315314,1,221,0.9954954954954955
3020,1,14,0.06306306306306306,1,201,0.9054054054054054
3021,1,209,0.9414414414414415,1,181,0.8153153153153153
3022,1,189,0.8513513513513513,1,161,0.7252252252252253
3023,1,169,0.7612612612612613,1,141,0.6351351351351351
3024,1,149,0.6711711711711712,1,121,0.545045045045045
3025,1,129,0.581081081081081,1,101,0.45495495495495497
3026,1,109,0.49099099099099097,1,81,0.36486486486486486
3027,1,89,0.4009009009009009,1,61,0.2747747747747748
3028,1,69,0.3108108108108108,1,41,0.18468468468468469
3029,1,49,0.22072072072072071,1,21,0.0945945945945946
3030,1,29,0.13063063063063063,1,1,0.0045045045045045045
3031,1,9,0.04054054054054054,0,-1,-1.0
3032,0,-1,-1.0,0,-1,-1.0
3033,0,-1,-1.0,0,-1,-1.0
3034,0,-1,-1.0,1,204,0.918918918918919
3035,1,212,0.954954954954955,1,184,0.8288288288288288
3036,1,192,0.8648648648648649,1,164,0.7387387387387387
3037,1,172,0.7747747747747747,1,144,0.6486486486486487
3038,1,152,0.6846846846846847,1,124,0.5585585585585585
3039,1,132,0.5945945945945946,1,104,0.46846846846846846
3040,1,112,0.5045045045045045,1,84,0.3783783783783784
3041,1,92,0.4144144144144144,1,64,0.2882882882882883
3042,1,72,0.32432432432432434,1,44,0.1981981981981982
3043,1,52,0.23423423423423423,1,24,0.10810810810810811
3044,1,54,0.24324324324324326,0,-1,-1.0
3045,1,34,0.15315315315315314,0,-1,-1.0
3046,1,14,0.06306306306306306,0,-1,-1.0
3047,0,-1,-1.0,1,214,0.963963963963964
3048,1,222,1.0,1,194,0.8738738738738738
3049,1,202,0.9099099099099099,1,174,0.7837837837837838
3050,1,182,0.8198198198198198,1,154,0.6936936936936937
3051,1,162,0.7297297297297297,1,134,0.6036036036036037
3052,1,142,0.6396396396396397,1,114,0.5135135135135135
3053,1,122,0.5495495495495496,1,94,0.42342342342342343
3054,1,102,0.4594594594594595,1,74,0.3333333333333333
3055,1,82,0.36936936936936937,1,54,0.24324324324324326
3056,1,62,0.27927927927927926,1,34,0.15315315315315314
3057,1,42,0.1891891891891892,1,14,0.06306306306306306
3058,1,22,0.0990990990990991,1,211,0.9504504504504504
3059,1,2,0.009009009009009009,1,191,0.8603603603603603
3060,1,199,0.8963963963963963,1,171,0.7702702702702703
3061,1,179,0.8063063063063063,1,151,0.6801801801801802
3062,1,159,0.7162162162162162,1,131,0.5900900900900901
3063,1,139,0.6261261261261262,1,111,0.5
3064,1,119,0.536036036036036,1,91,0.4099099099099099
3065,1,99,0.44594594594594594,1,71,0.31981981981981983
3066,1,79,0.35585585585585583,1,51,0.22972972972972974
3067,1,59,0.26576576576576577,1,31,0.13963963963963963
3068,1,39,0.17567567567567569,1,11,0.04954954954954955
3069,1,19,0.08558558558558559,0,-1,-1.0
3070,0,-1,-1.0,0,-1,-1.0
3071,0,-1,-1.0,1,205,0.9234234234234234
3072,1,74,0.3333333333333333,0,-1,-1.0
3073,1,54,0.24324324324324326,0,-1,-1.0
3074,1,34,0.15315315315315314,0,-1,-1.0
3075,1,14,0.06306306306306306,0,-1,-1.0
3076,0,-1,-1.0,0,-1,-1.0
3077,0,-1,-1.0,1,218,0.9819819819819819
3078,0,-1,-1.0,1,198,0.8918918918918919
3079,1,216,0.972972972972973,1,178,0.8018018018018018
3080,1,196,0.8828828828828829,1,158,0.7117117117117117
3081,1,176,0.7927927927927928,1,138,0.6216216216216216
3082,1,156,0.7027027027027027,1,118,0.5315315315315315
3083,1,136,0.6126126126126126,1,98,0.44144144144144143
3084,1,116,0.5225225225225225,1,78,0.35135135135135137
3085,1,96,0.43243243243243246,1,58,0.26126126126126126
3086,1,76,0.34234234234234234,1,38,0.17117117117117117
3087,1,56,0.25225225225225223,1,18,0.08108108108108109
3088,1,36,0.16216216216216217,0,-1,-1.0
3089,1,16,0.07207207207207207,0,-1,-1.0
3090,0,-1,-1.0,0,-1,-1.0
3091,0,-1,-1.0,0,-1,-1.0
3092,0,-1,-1.0,0,-1,-1.0
3093,0,-1,-1.0,0,-1,-1.0
3094,0,-1,-1.0,0,-1,-1.0
3095,0,-1,-1.0,1,203,0.9144144144144144
3096,1,221,0.9954954954954955,1,183,0.8243243243243243
3097,1,201,0.9054054054054054,1,163,0.7342342342342343
3098,1,181,0.8153153153153153,1,143,0.6441441441441441
3099,1,161,0.7252252252252253,1,123,0.5540540540540541
3100,1,141,0.6351351351351351,1,103,0.46396396396396394
3101,1,121,0.545045045045045,1,83,0.3738738738738739
3102,1,101,0.45495495495495497,1,63,0.28378378378378377
3103,1,81,0.36486486486486486,1,43,0.19369369369369369
3104,1,61,0.2747747747747748,1,23,0.1036036036036036
3105,1,41,0.18468468468468469,1,3,0.013513513513513514
3106,1,21,0.0945945945945946,0,-1,-1.0
3107,1,1,0.0045045045045045045,0,-1,-1.0
3108,0,-1,-1.0,1,214,0.963963963963964
3109,0,-1,-1.0,1,194,0.8738738738738738
3110,1,212,0.954954954954955,1,174,0.7837837837837838
3111,1,192,0.8648648648648649,1,154,0.6936936936936937
3112,1,172,0.7747747747747747,1,134,0.6036036036036037
3113,1,152,0.6846846846846847,1,114,0.5135135135135135
3114,1,132,0.5945945945945946,1,94,0.42342342342342343
3115,1,112,0.5045045045045045,1,74,0.3333333333333333
3116,1,92,0.4144144144144144,1,54,0.24324324324324326
3117,1,72,0.32432432432432434,1,34,0.15315315315315314
3118,1,52,0.23423423423423423,1,14,0.06306306306306306
3119,1,68,0.3063063063063063,0,-1,-1.0
3120,1,48,0.21621621621621623,1,203,0.9144144144144144
3121,1,28,0.12612612612612611,1,183,0.8243243243243243
3122,1,8,0.036036036036036036,1,163,0.7342342342342343
3123,1,178,0.8018018018018018,1,143,0.6441441441441441
3124,1,158,0.7117117117117117,1,123,0.5540540540540541
3125,1,138,0.6216216216216216,1,103,0.46396396396396394
3126,1,118,0.5315315315315315,1,83,0.3738738738738739
3127,1,98,0.44144144144144143,1,63,0.28378378378378377
3128,1,78,0.35135135135135137,1,43,0.19369369369369369
3129,1,58,0.26126126126126126,1,23,0.1036036036036036
3130,1,38,0.17117117117117117,1,3,0.013513513513513514
3131,1,18,0.08108108108108109,1,215,0.9684684684684685
3132,0,-1,-1.0,1,195,0.8783783783783784
3133,1,210,0.9459459459459459,1,175,0.7882882882882883
3134,1,190,0.8558558558558559,1,155,0.6981981981981982
3135,1,170,0.7657657657657657,1,135,0.6081081081081081
3136,1,150,0.6756756756756757,1,115,0.5180180180180181
3137,1,130,0.5855855855855856,1,95,0.42792792792792794
3138,1,110,0.4954954954954955,1,75,0.33783783783783783
3139,1,90,0.40540540540540543,1,55,0.24774774774774774
3140,1,70,0.3153153153153153,1,35,0.15765765765765766
3141,1,50,0.22522522522522523,1,15,0.06756756756756757
3142,1,30,0.13513513513513514,0,-1,-1.0
3143,1,10,0.04504504504504504,0,-1,-1.0
3144,1,30,0.13513513513513514,1,210,0.9459459459459459
3145,1,10,0.04504504504504504,1,190,0.8558558558558559
3146,1,186,0.8378378378378378,1,170,0.7657657657657657
3147,1,166,0.7477477477477478,1,150,0.6756756756756757
3148,1,146,0.6576576576576577,1,130,0.5855855855855856
3149,1,126,0.5675675675675675,1,110,0.4954954954954955
3150,1,106,0.4774774774774775,1,90,0.40540540540540543
3151,1,86,0.38738738738738737,1,70,0.3153153153153153
3152,1,66,0.2972972972972973,1,50,0.22522522522522523
3153,1,46,0.2072072072072072,1,30,0.13513513513513514
3154,1,26,0.11711711711711711,1,10,0.04504504504504504
3155,1,6,0.02702702702702703,0,-1,-1.0
3156,0,-1,-1.0,0,-1,-1.0
3157,0,-1,-1.0,1,216,0.972972972972973
3158,1,212,0.954954954954955,1,196,0.8828828828828829
3159,1,192,0.8648648648648649,1,176,0.7927927927927928
3160,1,172,0.7747747747747747,1,156,0.7027027027027027
3161,1,152,0.6846846846846847,1,136,0.6126126126126126
3162,1,132,0.5945945945945946,1,116,0.5225225225225225
3163,1,112,0.5045045045045045,1,96,0.43243243243243246
3164,1,92,0.4144144144144144,1,76,0.34234234234234234
3165,1,72,0.32432432432432434,1,56,0.25225225225225223
3166,1,52,0.23423423423423423,1,36,0.16216216216216217
3167,1,32,0.14414414414414414,1,16,0.07207207207207207
3168,1,12,0.05405405405405406,0,-1,-1.0
3169,0,-1,-1.0,0,-1,-1.0
3170,0,-1,-1.0,0,-1,-1.0
3171,0,-1,-1.0,1,205,0.9234234234234234
3172,1,52,0.23423423423423423,0,-1,-1.0
3173,1,32,0.14414414414414414,0,-1,-1.0
3174,1,12,0.05405405405405406,0,-1,-1.0
3175,0,-1,-1.0,0,-1,-1.0
3176,0,-1,-1.0,1,210,0.9459459459459459
3177,1,217,0.9774774774774775,1,190,0.8558558558558559
3178,1,197,0.8873873873873874,1,170,0.7657657657657657
3179,1,177,0.7972972972972973,1,150,0.6756756756756757
3180,1,157,0.7072072072072072,1,130,0.5855855855855856
3181,1,137,0.6171171171171171,1,110,0.4954954954954955
3182,1,117,0.527027027027027,1,90,0.40540540540540543
3183,1,97,0.4369369369369369,1,70,0.3153153153153153
3184,1,77,0.34684684684684686,1,50,0.22522522522522523
3185,1,57,0.25675675675675674,1,30,0.13513513513513514
3186,1,37,0.16666666666666666,1,10,0.04504504504504504
3187,1,17,0.07657657657657657,1,214,0.963963963963964
3188,1,221,0.9954954954954955,1,194,0.8738738738738738
3189,1,201,0.9054054054054054,1,174,0.7837837837837838
3190,1,181,0.8153153153153153,1,154,0.6936936936936937
3191,1,161,0.7252252252252253,1,134,0.6036036036036037
3192,1,141,0.6351351351351351,1,114,0.5135135135135135
3193,1,121,0.545045045045045,1,94,0.42342342342342343
3194,1,101,0.45495495495495497,1,74,0.3333333333333333
3195,1,81,0.36486486486486486,1,54,0.24324324324324326
3196,1,61,0.2747747747747748,1,34,0.15315315315315314
3197,1,41,0.18468468468468469,1,14,0.06306306306306306
3198,1,21,0.0945945945945946,0,-1,-1.0
3199,1,1,0.0045045045045045045,1,219,0.9864864864864865
3200,0,-1,-1.0,1,199,0.8963963963963963
3201,1,58,0.26126126126126126,1,219,0.9864864864864865
3202,1,38,0.17117117117117117,1,199,0.8963963963963963
3203,1,18,0.08108108108108109,1,179,0.8063063063063063
3204,1,189,0.8513513513513513,1,159,0.7162162162162162
3205,1,169,0.7612612612612613,1,139,0.6261261261261262
3206,1,149,0.6711711711711712,1,119,0.536036036036036
3207,1,129,0.581081081081081,1,99,0.44594594594594594
3208,1,109,0.49099099099099097,1,79,0.35585585585585583
3209,1,89,0.4009009009009009,1,59,0.26576576576576577
3210,1,69,0.3108108108108108,1,39,0.17567567567567569
3211,1,49,0.22072072072072071,1,19,0.08558558558558559
3212,1,29,0.13063063063063063,0,-1,-1.0
3213,1,9,0.04054054054054054,0,-1,-1.0
3214,0,-1,-1.0,1,212,0.954954954954955
3215,1,222,1.0,1,192,0.8648648648648649
3216,1,202,0.9099099099099099,1,172,0.7747747747747747
3217,1,182,0.8198198198198198,1,152,0.6846846846846847
3218,1,162,0.7297297297297297,1,132,0.5945945945945946
3219,1,142,0.6396396396396397,1,112,0.5045045045045045
3220,1,122,0.5495495495495496,1,92,0.4144144144144144
3221,1,102,0.4594594594594595,1,72,0.32432432432432434
3222,1,82,0.36936936936936937,1,52,0.23423423423423423
3223,1,62,0.27927927927927926,1,32,0.14414414414414414
3224,1,42,0.1891891891891892,1,12,0.05405405405405406
3225,1,56,0.25225225225225223,0,-1,-1.0
3226,1,36,0.16216216216216217,0,-1,-1.0
3227,1,16,0.07207207207207207,0,-1,-1.0
3228,0,-1,-1.0,0,-1,-1.0
3229,0,-1,-1.0,0,-1,-1.0
3230,0,-1,-1.0,1,220,0.990990990990991
3231,0,-1,-1.0,1,200,0.9009009009009009
3232,1,209,0.9414414414414415,1,180,0.8108108108108109
3233,1,189,0.8513513513513513,1,160,0.7207207207207207
3234,1,169,0.7612612612612613,1,140,0.6306306306306306
3235,1,149,0.6711711711711712,1,120,0.5405405405405406
3236,1,129,0.581081081081081,1,100,0.45045045045045046
3237,1,109,0.49099099099099097,1,80,0.36036036036036034
3238,1,89,0.4009009009009009,1,60,0.2702702702702703
3239,1,69,0.3108108108108108,1,40,0.18018018018018017
3240,1,49,0.22072072072072071,1,20,0.09009009009009009
3241,1,29,0.13063063063063063,1,0,0.0
3242,1,9,0.04054054054054054,0,-1,-1.0
3243,0,-1,-1.0,0,-1,-1.0
3244,0,-1,-1.0,0,-1,-1.0
3245,0,-1,-1.0,0,-1,-1.0
3246,0,-1,-1.0,1,204,0.918918918918919
3247,1,213,0.9594594594594594,1,184,0.8288288288288288
3248,1,193,0.8693693693693694,1,164,0.7387387387387387
3249,1,173,0.7792792792792793,1,144,0.6486486486486487
3250,1,153,0.6891891891891891,1,124,0.5585585585585585
3251,1,133,0.5990990990990991,1,104,0.46846846846846846
3252,1,113,0.509009009009009,1,84,0.3783783783783784
3253,1,93,0.4189189189189189,1,64,0.2882882882882883
3254,1,73,0.32882882882882886,1,44,0.1981981981981982
3255,1,53,0.23873873873873874,1,24,0.10810810810810811
3256,1,33,0.14864864864864866,1,4,0.018018018018018018
3257,1,13,0.05855855855855856,1,208,0.9369369369369369
3258,0,-1,-1.0,1,188,0.8468468468468469
3259,1,78,0.35135135135135137,0,-1,-1.0
3260,1,58,0.26126126126126126,1,219,0.9864864864864865
3261,1,38,0.17117117117117117,1,199,0.8963963963963963
3262,1,18,0.08108108108108109,1,179,0.8063063063063063
3263,1,199,0.8963963963963963,1,159,0.7162162162162162
3264,1,179,0.8063063063063063,1,139,0.6261261261261262
3265,1,159,0.7162162162162162,1,119,0.536036036036036
3266,1,139,0.6261261261261262,1,99,0.44594594594594594
3267,1,119,0.536036036036036,1,79,0.35585585585585583
3268,1,99,0.44594594594594594,1,59,0.26576576576576577
3269,1,79,0.35585585585585583,1,39,0.17567567567567569
3270,1,59,0.26576576576576577,1,19,0.08558558558558559
3271,1,39,0.17567567567567569,0,-1,-1.0
3272,1,19,0.08558558558558559,0,-1,-1.0
3273,0,-1,-1.0,0,-1,-1.0
3274,0,-1,-1.0,0,-1,-1.0
3275,0,-1,-1.0,0,-1,-1.0
3276,0,-1,-1.0,1,210,0.9459459459459459
3277,0,-1,-1.0,1,190,0.8558558558558559
3278,1,210,0.9459459459459459,1,170,0.7657657657657657
3279,1,190,0.8558558558558559,1,150,0.6756756756756757
3280,1,170,0.7657657657657657,1,130,0.5855855855855856
3281,1,150,0.6756756756756757,1,110,0.4954954954954955
3282,1,130,0.5855855855855856,1,90,0.40540540540540543
3283,1,110,0.4954954954954955,1,70,0.3153153153153153
3284,1,90,0.40540540540540543,1,50,0.22522522522522523
3285,1,70,0.3153153153153153,1,30,0.13513513513513514
3286,1,30,0.13513513513513514,0,-1,-1.0
3287,1,10,0.04504504504504504,1,211,0.9504504504504504
3288,1,207,0.9324324324324325,1,191,0.8603603603603603
3289,1,187,0.8423423423423423,1,171,0.7702702702702703
3290,1,167,0.7522522522522522,1,151,0.6801801801801802
3291,1,147,0.6621621621621622,1,131,0.5900900900900901
3292,1,127,0.5720720720720721,1,111,0.5
3293,1,107,0.481981981981982,1,91,0.4099099099099099
